ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400B,P411B,P412B_CANT_1,P412B_CANT_2,P412B_UM,P412B_UMCOD,P412B_EQUI_KG,P413B_CANT_1,P413B_CANT_2,P413B_PREUNT_1,P413B_PREUNT_2,P413B_VAL,P413B_PRE_KG,P414B_ENT,P414B_DEC,P414B_PREUNT_1,P414B_PREUNT_2,P414B_VAL,P414B_PRE_KG,P415B_ENT,P415B_DEC,P415B_PREUNT_1,P415B_PREUNT_2,P415B_VAL,P415B_PRE_KG,P416B_ENT,P416B_DEC,P417B,OMICAP400_03
2021,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00059,12,1,2,6,11.5324283559578,1,1,1,15,6,160,00,UNIDAD,24,.06,0,00, , , , ,160,00,0,40,64,6.6667, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00059,12,1,2,6,11.5324283559578,1,1,1,1,1,6720,00,LITRO,14,1,6720,00,1,00,6720,1,0,00, , , , ,0,00, , , , ,0,00,2, 
2021,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00064,13,1,2,6,11.5324283559578,1,1,1,1,1,4200,00,LITRO,14,1,4200,00,1,00,4200,1,0,00, , , , ,0,00, , , , ,0,00,2, 
2021,18,MOQUEGUA,02,GENERAL SANCHEZ CERRO,05,LA CAPILLA,19047,00075,14,1,2,6,11.5324283559578,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00043,5,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00056,7,1,2,6,10.7086834733894,1,1,1,2,3,2,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,2,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00067,8,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00071,9,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19049,00093,12,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00006,1,1,2,6,10.7086834733894,1,1,1,15,6,330,00,UNIDAD,24,.06,0,00, , , , ,330,00,0,40,132,6.6667, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00006,1,1,2,6,10.7086834733894,1,1,1,1,1,1200,00,LITRO,14,1,0,00, , , , ,0,00, , , , ,1200,00,1,50,1800,1.5,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00025,4,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00028,5,1,2,6,10.7086834733894,1,1,1,3,2,90,00,LITRO,14,1,0,00, , , , ,90,00,4,00,360,4,0,00, , , , ,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00031,6,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00040,7,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00082,11,1,2,6,10.7086834733894,1,1,1,15,6,360,00,UNIDAD,24,.06,0,00, , , , ,360,00,0,40,144,6.6667, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19051,00095,12,1,2,6,10.7086834733894,1,1,1,15,6,360,00,UNIDAD,24,.06,0,00, , , , ,360,00,0,40,144,6.6667, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00017,1,1,2,6,10.7086834733894,1,1,1,1,1,5400,00,LITRO,14,1,0,00, , , , ,100,00,1,00,100,1,5300,00,1,00,5300,1,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00017,1,1,2,6,10.7086834733894,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,4, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00018,2,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00035,3,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00051,5,1,2,6,10.7086834733894,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,100,00,1,00,100,1,800,00,1,00,800,1,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00056,6,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00069,7,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00084,9,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00092,10,1,2,6,10.7086834733894,1,1,1,1,1,2520,00,LITRO,14,1,0,00, , , , ,100,00,1,00,100,1,2420,00,1,00,2420,1,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00103,11,1,2,6,10.7086834733894,1,1,1,1,1,2880,00,LITRO,14,1,0,00, , , , ,100,00,1,50,150,1.5,2780,00,1,50,4170,1.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00116,12,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19052,00121,13,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00029,3,1,2,6,13.6292335115865,1,1,1,1,1,600,00,LITRO,14,1,0,00, , , , ,50,00,1,50,75,1.5,550,00,1,20,660,1.2,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00060,6,1,2,6,13.6292335115865,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,50,00,1,20,60,1.2,850,00,1,20,1020,1.2,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00101,9,1,2,6,13.6292335115865,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19053,00137,13,1,2,6,13.6292335115865,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00060,6,1,2,6,10.7086834733894,1,1,1,2,3,10,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,10,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00060,6,1,2,6,10.7086834733894,1,1,1,12,7, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00101,11,1,2,6,10.7086834733894,1,1,1,1,1,720,00,LITRO,14,1,300,00,2,00,600,2,100,00,2,00,200,2,320,00,1,50,480,1.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19054,00128,14,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00014,1,1,2,6,15.4166666666667,1,1,1,2,3,5,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,5,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00014,1,1,2,6,15.4166666666667,1,1,1,6,4,6,00,LIBRA,36,.45,6,00,8,00,48,17.7778, , , , , , , , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00014,1,1,2,6,15.4166666666667,1,1,1,15,6,60,00,UNIDAD,24,.06,0,00, , , , ,60,00,0,40,24,6.6667, , , , , , ,0,00,5, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00020,2,1,2,6,15.4166666666667,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00021,3,1,2,6,15.4166666666667,1,1,1,1,1,2400,00,LITRO,14,1,0,00, , , , ,100,00,1,20,120,1.2,2300,00,1,20,2760,1.2,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00021,3,1,2,6,15.4166666666667,1,1,1,2,3,9,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,9,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00054,4,1,2,6,15.4166666666667,1,1,1,2,3,10,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,10,00,4, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00093,8,1,2,6,15.4166666666667,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00148,11,1,2,6,15.4166666666667,1,1,1,1,1,1440,00,LITRO,14,1,0,00, , , , ,40,00,1,20,48,1.2,1400,00,1,20,1680,1.2,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19055,00148,11,1,2,6,15.4166666666667,1,1,1,2,3,6,00,LIBRA,36,.45,0,00, , , , , , , , , , , , , , , , ,6,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00007,2,1,2,6,10.7086834733894,1,1,1,6,4,40,00,LIBRA,36,.45,40,00,7,00,280,15.5556, , , , , , , , , , , , ,0,00,40, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00039,6,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00080,12,1,2,6,10.7086834733894,1,1,1,6,4,20,00,LIBRA,36,.45,20,00,11,00,220,24.4444, , , , , , , , , , , , ,0,00,5, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19056,00093,14,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00007,1,1,2,6,12.4615384615385,1,1,1,15,6,120,00,UNIDAD,24,.06,0,00, , , , ,120,00,0,30,36,5, , , , , , ,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00023,4,1,2,6,12.4615384615385,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00039,6,1,2,6,12.4615384615385,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00075,8,1,2,6,12.4615384615385,1,1,1,1,1,1800,00,LITRO,14,1,0,00, , , , ,80,00,1,00,80,1,1720,00,1,00,1720,1,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00116,11,1,2,6,12.4615384615385,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19057,00118,12,1,2,6,12.4615384615385,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,90,00,1,00,90,1,810,00,1,00,810,1,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00001,1,1,2,6,10.7086834733894,1,1,1,1,1,1260,00,LITRO,14,1,0,00, , , , ,630,00,2,00,1260,2,630,00,1,50,945,1.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00039,7,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00043,8,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19058,00070,12,1,2,6,10.7086834733894,1,1,1,1,1,1680,00,LITRO,14,1,0,00, , , , ,720,00,2,00,1440,2,960,00,1,50,1440,1.5,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00013,2,1,2,6,10.7086834733894,1,1,1,1,1,3600,00,LITRO,14,1,0,00, , , , ,200,00,1,00,200,1,3400,00,1,00,3400,1,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00017,3,1,2,6,10.7086834733894,1,1,1,12,7, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00017,3,1,2,6,10.7086834733894,1,1,1,2,3,1,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,50,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00027,4,1,2,6,10.7086834733894,1,1,1,2,3,6,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,6,00,4, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00029,6,1,2,6,10.7086834733894,1,1,1,3,2,60,00,LITRO,14,1,0,00, , , , ,60,00,3,00,180,3,0,00, , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00031,7,1,2,6,10.7086834733894,1,1,1,2,3,1,80,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,80,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00036,8,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00047,9,1,2,6,10.7086834733894,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00047,9,1,2,6,10.7086834733894,1,1,1,1,1,5400,00,LITRO,14,1,0,00, , , , ,200,00,1,00,200,1,5200,00,1,00,5200,1,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19059,00085,13,1,2,6,10.7086834733894,1,1,1,1,1,8100,00,LITRO,14,1,0,00, , , , ,100,00,1,50,150,1.5,8000,00,1,50,12000,1.5,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00003,1,1,2,6,11.9230769230769,1,1,1,15,6,160,00,UNIDAD,24,.06,0,00, , , , ,160,00,0,50,80,8.3333, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00003,1,1,2,6,11.9230769230769,1,1,1,1,1,150,00,LITRO,14,1,130,00,2,00,260,2,20,00,1,00,20,1,0,00, , , , ,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00073,5,1,2,6,11.9230769230769,1,1,1,3,2,180,00,LITRO,14,1,0,00, , , , ,20,00,3,50,70,3.5,160,00,3,50,560,3.5,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00111,8,1,2,6,11.9230769230769,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00131,11,1,2,6,11.9230769230769,1,1,1,3,2,90,00,LITRO,14,1,0,00, , , , ,90,00,3,00,270,3,0,00, , , , ,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00131,11,1,2,6,11.9230769230769,1,1,1,2,3,56,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,56,00,14, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00131,11,1,2,6,11.9230769230769,1,1,1,15,6,576,00,UNIDAD,24,.06,0,00, , , , ,576,00,0,50,288,8.3333, , , , , , ,0,00,8, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00133,12,1,2,6,11.9230769230769,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,05,SAN CRISTOBAL,19062,00133,12,1,2,6,11.9230769230769,1,1,1,1,1,150,00,LITRO,14,1,0,00, , , , ,20,00,1,00,20,1,130,00,1,00,130,1,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00005,1,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00022,3,1,2,6,10.7086834733894,1,1,1,1,1,840,00,LITRO,14,1,0,00, , , , ,500,00,2,00,1000,2,340,00,1,50,510,1.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00022,3,1,2,6,10.7086834733894,1,1,1,15,6,180,00,UNIDAD,24,.06,0,00, , , , ,180,00,0,42,76,7, , , , , , ,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00025,4,1,2,6,10.7086834733894,1,1,1,3,2,360,00,LITRO,14,1,0,00, , , , ,260,00,5,00,1300,5,100,00,3,50,350,3.5,0,00,4, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00025,4,1,2,6,10.7086834733894,1,1,1,15,6,540,00,UNIDAD,24,.06,0,00, , , , ,540,00,0,42,227,7, , , , , , ,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00035,5,1,2,6,10.7086834733894,1,1,1,2,3,12,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,12,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00056,7,1,2,6,10.7086834733894,1,1,1,2,3,3,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,3,00,6, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00056,7,1,2,6,10.7086834733894,1,1,1,15,6,900,00,UNIDAD,24,.06,0,00, , , , ,900,00,0,42,378,7, , , , , , ,0,00,5, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00061,8,1,2,6,10.7086834733894,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00061,8,1,2,6,10.7086834733894,1,1,1,3,2,120,00,LITRO,14,1,0,00, , , , ,60,00,5,00,300,5,60,00,3,50,210,3.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00073,10,1,2,6,10.7086834733894,1,1,1,15,6,360,00,UNIDAD,24,.06,0,00, , , , ,360,00,0,50,180,8.3333, , , , , , ,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19064,00084,13,1,2,6,10.7086834733894,1,1,1,1,1,1080,00,LITRO,14,1,0,00, , , , ,180,00,2,00,360,2,900,00,1,80,1620,1.8,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00020,3,1,2,6,10.7086834733894,1,1,1,15,6,45,00,UNIDAD,24,.06,0,00, , , , ,45,00,0,40,18,6.6667, , , , , , ,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00020,3,1,2,6,10.7086834733894,1,1,1,1,1,1560,00,LITRO,14,1,0,00, , , , ,60,00,1,00,60,1,1500,00,1,00,1500,1,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00054,5,1,2,6,10.7086834733894,1,1,1,1,1,5040,00,LITRO,14,1,0,00, , , , ,40,00,1,00,40,1,5000,00,1,00,5000,1,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00054,5,1,2,6,10.7086834733894,1,1,1,2,3,1,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00073,8,1,2,6,10.7086834733894,1,1,1,2,3,1,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,50,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00073,8,1,2,6,10.7086834733894,1,1,1,1,1,5040,00,LITRO,14,1,0,00, , , , ,140,00,1,00,140,1,4900,00,1,00,4900,1,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00076,10,1,2,6,10.7086834733894,1,1,1,15,6,300,00,UNIDAD,24,.06,0,00, , , , ,250,00,0,40,100,6.6667, , , , , , ,50,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00076,10,1,2,6,10.7086834733894,1,1,1,2,3,1,50,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,1,50,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19067,00103,14,1,2,6,10.7086834733894,1,1,1,2,3,4,00,KILOGRAMO,12,1,0,00, , , , , , , , , , , , , , , , ,4,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00001,1,1,2,6,11.5324283559578,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,150,00,1,00,150,1,650,00,1,00,650,1,100,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00005,3,1,2,6,11.5324283559578,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00023,6,1,2,6,11.5324283559578,1,1,1,1,1,1200,00,LITRO,14,1,0,00, , , , ,300,00,1,20,360,1.2,900,00,1,20,1080,1.2,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00064,11,1,2,6,11.5324283559578,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00066,12,1,2,6,11.5324283559578,1,1,1,1,1,7800,00,LITRO,14,1,0,00, , , , ,300,00,1,00,300,1,7450,00,1,00,7450,1,50,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19068,00072,13,1,2,6,11.5324283559578,1,1,1,1,1,1800,00,LITRO,14,1,0,00, , , , ,300,00,1,20,360,1.2,1500,00,1,20,1800,1.2,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00009,1,1,2,6,10.7086834733894,1,1,1, ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00041,3,1,2,6,10.7086834733894,1,1,1,1,1,4500,00,LITRO,14,1,0,00, , , , ,80,00,2,00,160,2,4420,00,2,00,8840,2,0,00,5, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00043,4,1,2,6,10.7086834733894,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,100,00,2,00,200,2,800,00,2,00,1600,2,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00065,6,1,2,6,10.7086834733894,1,1,1,1,1,2160,00,LITRO,14,1,0,00, , , , ,160,00,2,00,320,2,2000,00,1,50,3000,1.5,0,00,3, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19069,00098,10,1,2,6,10.7086834733894,1,1,1,1,1,900,00,LITRO,14,1,0,00, , , , ,50,00,2,00,100,2,850,00,2,00,1700,2,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00010,2,1,2,6,10.7086834733894,1,1,1,1,1,4800,00,LITRO,14,1,0,00, , , , ,64,00,1,00,64,1,4736,00,2,50,11840,2.5,0,00,2, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00010,2,1,2,6,10.7086834733894,1,1,1,3,2,150,00,LITRO,14,1,0,00, , , , ,0,00, , , , ,150,00,2,50,375,2.5,0,00,1, 
2021,18,MOQUEGUA,01,MARISCAL NIETO,03,CUCHUMBAYA,19070,00018,3,1,2,6,10.7086834733894,1,1,1,1,1,360,00,LITRO,14,1,0,00, , , , ,260,00,1,00,260,1,100,00,1,00,100,1,0,00,1, 
