ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00077,7,1,2,5,13.9795918367347,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,1000,000,0,10,100,.1,0,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00082,8,1,2,5,13.9795918367347,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,800,000,KILOGRAMO,12,1,0,000, , , , ,800,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00097,9,1,2,5,13.9795918367347,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,400,000,KILOGRAMO,12,1,0,000, , , , ,400,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,16000,000,KILOGRAMO,12,1,0,000, , , , ,16000,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,2,FRIJOL CANARIO GRANO SECO,2520,RASTROJO DE FRIJOL,4134,500,000,KILOGRAMO,12,1,0,000, , , , ,500,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,2,FRIJOL CANARIO GRANO SECO,2520,RASTROJO DE FRIJOL,4134,2400,000,KILOGRAMO,12,1,0,000, , , , ,2400,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,0,000, , , , ,2000,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,FRIJOL CANARIO GRANO SECO,2520,RASTROJO DE FRIJOL,4134,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00137,12,1,2,5,13.9795918367347,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2200,000,KILOGRAMO,12,1,0,000, , , , ,2200,000,0,000, 
2021,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12677,00010,1,1,1,2,28.5741758241758,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,20,000,TONELADA,22,1000,20,000,100,00,2000,.1,0,000,0,000, 
2021,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12677,00030,6,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,20,000,TONELADA,22,1000,20,000,100,00,2000,.1,0,000,0,000, 
2021,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12680,00059,8,1,1,2,30.7721893491124,1,1,1,1,CAMOTE,2603,RASTROJO DE CAMOTE,4120,10000,000,KILOGRAMO,12,1,10000,000,0,30,3000,.3,0,000,0,000, 
2021,11,ICA,02,CHINCHA,04,CHINCHA BAJA,12683,00128,13,1,1,2,40.0038461538462,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1,000,LOTE,37,5000,1,000,500,00,500,.1,0,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00033,3,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,10000,000,KILOGRAMO,12,1,10000,000,0,20,2000,.2,0,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00033,3,1,1,2,28.5741758241758,1,1,0,2,CAMOTE,2603,RASTROJO DE CAMOTE,4120,3300,000,KILOGRAMO,12,1,3300,000,0,10,330,.1,0,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00039,5,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,6000,000,KILOGRAMO,12,1,0,000, , , , ,6000,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00039,5,1,1,2,28.5741758241758,1,1,1,2,CAMOTE,2603,RASTROJO DE CAMOTE,4120,12000,000,KILOGRAMO,12,1,0,000, , , , ,12000,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00051,7,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,15000,000,KILOGRAMO,12,1,15000,000,0,20,3000,.2,0,000,0,000, 
2021,11,ICA,02,CHINCHA,02,ALTO LARAN,12687,00100,14,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,8,000,TONELADA,22,1000,8,000,150,00,1200,.15,0,000,0,000, 
2021,11,ICA,02,CHINCHA,05,EL CARMEN,12695,00052,5,1,1,2,40.0038461538461,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,12000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,7000,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12706,00023,3,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,500,000,CARGA,09,30,0,000, , , , ,500,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12706,00060,8,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3000,000,KILOGRAMO,12,1,3000,000,0,10,300,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12710,00090,10,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,1,000,LOTE,37,2000,1,000,300,00,300,.15,0,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12710,00099,11,1,1,2,30.7721893491124,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,3,000,LOTE,37,2500,3,000,500,00,1500,.2,0,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12712,00003,1,1,1,2,30.7721893491124,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,10500,000,KILOGRAMO,12,1,10500,000,0,20,2100,.2,0,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12712,00007,3,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12712,00045,6,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,30000,000,KILOGRAMO,12,1,30000,000,0,30,9000,.3,0,000,0,000, 
2021,11,ICA,05,PISCO,04,INDEPENDENCIA,12714,00008,2,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,1000,000,0,30,300,.3,0,000,0,000, 
2021,11,ICA,05,PISCO,02,HUANCANO,12716,00147,12,1,2,5,13.9795918367347,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,80,000,CARGA,09,20,0,000, , , , ,80,000,0,000, 
2021,11,ICA,05,PISCO,02,HUANCANO,12716,00172,14,1,2,5,13.9795918367347,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,160,000,CARGA,09,15,0,000, , , , ,160,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00007,2,1,1,2,28.5741758241758,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,8,000,TONELADA,22,1000,8,000,150,00,1200,.15,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00029,3,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,4500,000,KILOGRAMO,12,1,4500,000,0,10,450,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00079,7,1,1,2,28.5741758241758,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,3,000,TONELADA,22,1000,3,000,120,00,360,.12,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00134,11,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,8,000,CARGA,09,50,8,000,10,00,80,.2,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12719,00159,13,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,10,000,CAMIONADA,08,2000,10,000,200,00,2000,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12723,00039,5,1,1,2,30.7721893491124,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,27000,000,KILOGRAMO,12,1,27000,000,0,10,2700,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12723,00077,9,1,1,2,30.7721893491124,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,15,000,TONELADA,22,1000,15,000,100,00,1500,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12723,00098,11,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,40000,000,KILOGRAMO,12,1,40000,000,0,10,4000,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12723,00139,13,1,1,2,30.7721893491124,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,50,000,TONELADA,22,1000,50,000,100,00,5000,.1,0,000,0,000, 
2021,11,ICA,05,PISCO,03,HUMAY,12723,00140,14,1,1,2,30.7721893491124,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,25,000,TONELADA,22,1000,25,000,60,00,1500,.06,0,000,0,000, 
2021,11,ICA,05,PISCO,08,TUPAC AMARU INCA,12726,00082,11,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,8,000,TONELADA,22,1000,8,000,100,00,800,.1,0,000,0,000, 
2021,11,ICA,01,ICA,08,SALAS,12745,00075,12,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,MANTADA,15,15,0,000, , , , ,25,000,0,000, 
2021,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,12752,00006,1,1,1,2,44.4487179487179,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,000,LOTE,37,15000,2,000,1000,00,2000,.0667,0,000,0,000, 
2021,11,ICA,01,ICA,09,SAN JOSE DE LOS MOLINOS,12752,00099,13,1,1,2,44.4487179487179,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,4,000,LOTE,37,20000,4,000,1200,00,4800,.06,0,000,0,000, 
2021,11,ICA,01,ICA,02,LA TINGUIÑA,12762,00090,13,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,CAMIONADA,08,10000,4,000,1000,00,4000,.1,1,000,0,000, 
2021,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00018,2,1,1,2,28.5741758241758,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,300,000,KILOGRAMO,12,1,0,000, , , , ,0,000,300,000, 
2021,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00047,5,1,1,2,28.5741758241758,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,600,000,KILOGRAMO,12,1,600,000,0,10,60,.1,0,000,0,000, 
2021,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00047,5,1,1,2,28.5741758241758,1,1,0,2,PALLAR GRANO VERDE,2410,RASTROJO DE PALLAR,4136,500,000,KILOGRAMO,12,1,500,000,0,20,100,.2,0,000,0,000, 
2021,11,ICA,01,ICA,07,PUEBLO NUEVO,12812,00108,10,1,1,2,28.5741758241758,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,200,000,0,10,20,.1,0,000,0,000, 
2021,11,ICA,01,ICA,07,PUEBLO NUEVO,12826,00027,5,1,1,2,28.5741758241758,1,1,1,1,MAIZ MORADO,2110,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,11,ICA,01,ICA,05,PACHACUTEC,12840,00013,3,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,300,000,MANTADA,15,5,0,000, , , , ,300,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12845,00071,10,1,1,2,33.3365384615385,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,200,000,0,30,60,.3,0,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12848,00016,2,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,6,000,TONELADA,22,1000,6,000,155,00,930,.155,0,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12857,00030,4,1,1,2,30.7721893491124,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12857,00054,5,1,1,2,30.7721893491124,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12857,00086,9,1,1,2,30.7721893491124,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,70,000,KILOGRAMO,12,1,0,000, , , , ,0,000,70,000, 
2021,11,ICA,01,ICA,11,SANTIAGO,12860,00029,2,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,800,000,MANTADA,15,5,800,000,1,00,800,.2,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00008,1,1,1,2,28.5741758241758,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,7000,000,KILOGRAMO,12,1,0,000, , , , ,7000,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00020,2,1,1,2,28.5741758241758,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,12000,000,KILOGRAMO,12,1,12000,000,0,10,1200,.1,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00042,5,1,1,2,28.5741758241758,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,15000,000,KILOGRAMO,12,1,0,000, , , , ,15000,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00046,6,1,1,2,28.5741758241758,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,10500,000,KILOGRAMO,12,1,10500,000,0,30,3150,.3,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00090,12,1,1,2,28.5741758241758,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,1440,000,KILOGRAMO,12,1,1440,000,0,10,144,.1,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12865,00103,13,1,1,2,28.5741758241758,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,2800,000,KILOGRAMO,12,1,2800,000,0,10,280,.1,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00006,1,1,1,2,30.7721893491124,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,9000,000,KILOGRAMO,12,1,0,000, , , , ,9000,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00030,5,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,6000,000,KILOGRAMO,12,1,6000,000,0,10,600,.1,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00037,6,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,9000,000,KILOGRAMO,12,1,9000,000,0,10,900,.1,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00041,7,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,10000,000,KILOGRAMO,12,1,0,000, , , , ,0,000,10000,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00044,8,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,10,000,TONELADA,22,1000,10,000,125,00,1250,.125,0,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00050,9,1,1,2,30.7721893491124,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,21000,000,KILOGRAMO,12,1,0,000, , , , ,21000,000,0,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00073,12,1,1,2,30.7721893491124,1,1,0,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,10,000,TONELADA,22,1000,0,000, , , , ,0,000,10,000, 
2021,11,ICA,01,ICA,04,OCUCAJE,12873,00085,13,1,1,2,30.7721893491124,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,10,000,TONELADA,22,1000,10,000,80,00,800,.08,0,000,0,000, 
2021,11,ICA,04,PALPA,04,SANTA CRUZ,12876,00098,8,1,1,2,28.5741758241758,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,50,000,CARGA,09,20,0,000, , , , ,50,000,0,000, 
2021,11,ICA,04,PALPA,04,SANTA CRUZ,12877,00148,13,1,1,2,30.7721893491124,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,5,000,TONELADA,22,1000,5,000,90,00,450,.09,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00043,3,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2000,000,KILOGRAMO,12,1,2000,000,0,25,500,.25,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00059,5,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,15,000,TONELADA,22,1000,15,000,100,00,1500,.1,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00064,7,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,8000,000,KILOGRAMO,12,1,8000,000,0,15,1200,.15,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00085,9,1,1,2,28.5741758241758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,18,000,TONELADA,22,1000,18,000,300,00,5400,.3,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00094,10,1,1,2,28.5741758241758,1,1,1,1,FRIJOL CAUPI GRANO SECO,2521,RASTROJO DE FRIJOL,4134,15000,000,KILOGRAMO,12,1,15000,000,0,10,1500,.1,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00098,11,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,15,000,TONELADA,22,1000,15,000,100,00,1500,.1,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00112,12,1,1,2,28.5741758241758,1,1,1,1,PALLAR GRANO SECO,2508,RASTROJO DE PALLAR,4136,12000,000,KILOGRAMO,12,1,12000,000,0,20,2400,.2,0,000,0,000, 
2021,11,ICA,03,NAZCA,02,CHANGUILLO,12887,00129,14,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,12000,000,KILOGRAMO,12,1,12000,000,0,25,3000,.25,0,000,0,000, 
2021,11,ICA,03,NAZCA,01,NAZCA,12896,00052,7,1,1,2,28.5741758241758,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,5000,000,KILOGRAMO,12,1,0,000, , , , ,5000,000,0,000, 
2021,11,ICA,03,NAZCA,05,VISTA ALEGRE,12902,00037,3,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1200,000,MANTADA,15,5,1200,000,0,50,600,.1,0,000,0,000, 
2021,11,ICA,03,NAZCA,05,VISTA ALEGRE,12902,00054,4,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1200,000,MANTADA,15,5,1200,000,0,50,600,.1,0,000,0,000, 
2021,11,ICA,03,NAZCA,05,VISTA ALEGRE,12902,00127,12,1,1,2,28.5741758241758,1,1,0,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1000,000,MANTADA,15,5,1000,000,0,50,500,.1,0,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00036,3,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,250,000,MANTADA,15,15,0,000, , , , ,250,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00040,4,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,MANTADA,15,20,0,000, , , , ,200,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00062,6,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,MANTADA,15,15,0,000, , , , ,80,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00079,7,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,MANTADA,15,15,0,000, , , , ,40,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00090,8,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,MANTADA,15,20,0,000, , , , ,200,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00103,9,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3750,000,KILOGRAMO,12,1,0,000, , , , ,3750,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00109,10,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,120,000,MANTADA,15,15,0,000, , , , ,120,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00122,11,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,MANTADA,15,20,0,000, , , , ,200,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00143,12,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,80,000,MANTADA,15,15,0,000, , , , ,80,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,14,SALCABAMBA,12911,00158,14,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,MANTADA,15,15,0,000, , , , ,100,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00012,1,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,CARGA,09,20,0,000, , , , ,25,000,75,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00024,2,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,PILON,47,500,10,000,150,00,1500,.3,0,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00037,3,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,240,000,CARGA,09,15,200,000,1,50,300,.1,40,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00044,4,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,40,000,CARGA,09,15,0,000, , , , ,40,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00050,5,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,PILON,47,500,0,000, , , , ,3,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00066,6,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,15,0,000, , , , ,15,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00077,7,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,8,000,PILON,47,300,0,000, , , , ,8,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00090,8,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,PILON,47,400,0,000, , , , ,5,000,0,000, 
2021,09,HUANCAVELICA,07,TAYACAJA,15,SALCAHUASI,12924,00096,9,1,2,5,62.7380952380952,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,10,000,PILON,47,500,0,000, , , , ,10,000,0,000, 
