ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A,P402A,P403A_1,P403A_2,P403A_3,P403A_4_1_ENT,P403A_4_1_DEC,P403A_4_1_VAL,P403A_4_2_ENT,P403A_4_2_VAL,P403A_5_ENT,P403A_5_DEC,P403A_5_VAL,P403A_6_ENT,P403A_6_DEC,P403A_7_ENT,P403A_8_ENT,P403A_8_DEC,P403A_9_ENT,P403A_9_DEC,P403AA_1,P403AA_2,P403AA_3,P403AA_4,P403AA_5,P403AA_6,P403AA_7,P403AA_8,P403AA_9,P403AA_10,P404A
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00089,6,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00091,7,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00104,8,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00116,9,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00126,10,1,1,3,19.6190476190476,1,1,1,9,15,6,0,0,0,00, ,10,300,0,00, ,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,11
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00126,10,1,1,3,19.6190476190476,1,1,1,14,500,0,0,0,0,00, ,500,2800,0,00, ,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00126,10,1,1,3,19.6190476190476,1,1,1,15,13,0,0,0,0,00, ,5,100,2,00,40,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,6
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00126,10,1,1,3,19.6190476190476,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00136,11,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00152,12,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00167,13,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00171,14,1,1,3,19.6190476190476,1,1,1,9,0,0,6,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00171,14,1,1,3,19.6190476190476,1,1,1,14,15,0,0,0,0,00, ,10,50,0,00, ,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,5
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00171,14,1,1,3,19.6190476190476,1,1,1,15,20,0,0,0,0,00, ,10,200,4,00,80,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,6
2021,23,TACNA,01,TACNA,10,CORONEL GREGORIO ALBARRACIN LANCHIPA,19235,00171,14,1,1,3,19.6190476190476,1,1,1,16,6,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19237,00007,1,1,1,3,21.1282051282051,1,1,1,1,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00007,1,1,1,3,21.1282051282051,1,1,1,9,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19237,00007,1,1,1,3,21.1282051282051,1,1,1,15,12,60,0,0,0,00, ,0, ,60,00,420,0,00,2, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19237,00007,1,1,1,3,21.1282051282051,1,1,1,16,2,12,0,0,0,00, ,0, ,12,00,360,0,00,1, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,1,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,4,2,18,0,0,5,00,1500,0, ,4,00,1440,0,00,5,0,00,0,00,1,0,0,0,0,0,0,0,0,0,6
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,7,100,478,0,0,144,00,2592,144,2160,60,00,1500,0,00,30, , ,0,00,1,0,0,0,0,0,0,0,0,0,200
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,9,3,30,0,0,0,00, ,0, ,3,00,114,0,00,0, , ,0,00, , , , , , , , , , ,30
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,15,9,42,0,0,0,00, ,0, ,30,00,1050,0,00,5, , ,0,00, , , , , , , , , , ,16
2021,23,TACNA,01,TACNA,01,TACNA,19237,00008,2,1,1,3,21.1282051282051,1,1,1,16,2,16,0,0,0,00, ,0, ,14,00,420,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19237,00029,3,1,1,3,21.1282051282051,1,1,1,7,18,279,0,0,0,00, ,144,2160,72,00,1800,0,00,36, , ,0,00,1,0,0,0,0,0,0,0,0,0,45
2021,23,TACNA,01,TACNA,01,TACNA,19237,00029,3,1,1,3,21.1282051282051,1,1,1,9,5,49,0,0,0,00, ,0, ,24,00,1008,0,00,0, , ,0,00, , , , , , , , , , ,30
2021,23,TACNA,01,TACNA,01,TACNA,19237,00029,3,1,1,3,21.1282051282051,1,1,1,15,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19237,00031,4,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19237,00036,5,1,1,3,21.1282051282051,1,1,1,2,10,5,0,0,0,00, ,0, ,7,00,2100,0,00,4,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19237,00036,5,1,1,3,21.1282051282051,1,1,1,15,10,35,0,0,0,00, ,0, ,30,00,1050,0,00,5, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19237,00036,5,1,1,3,21.1282051282051,1,1,1,16,1,8,0,0,0,00, ,0, ,6,00,180,0,00,2, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00037,6,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19237,00042,7,1,1,3,21.1282051282051,1,1,1,9,0,0,10,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19237,00042,7,1,1,3,21.1282051282051,1,1,1,15,0,0,12,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19237,00059,8,1,1,3,21.1282051282051,1,1,1,2,3,2,0,0,0,00, ,3,650,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,23,TACNA,01,TACNA,01,TACNA,19237,00059,8,1,1,3,21.1282051282051,1,1,1,7,6,50,0,0,0,00, ,0, ,24,00,360,0,00,8, , ,0,00, , , , , , , , , , ,24
2021,23,TACNA,01,TACNA,01,TACNA,19237,00059,8,1,1,3,21.1282051282051,1,1,1,10,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19237,00059,8,1,1,3,21.1282051282051,1,1,1,15,5,44,0,0,0,00, ,0, ,24,00,840,0,00,10, , ,0,00, , , , , , , , , , ,15
2021,23,TACNA,01,TACNA,01,TACNA,19237,00059,8,1,1,3,21.1282051282051,1,1,1,16,1,10,0,0,0,00, ,0, ,7,00,210,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19237,00068,9,1,1,3,21.1282051282051,1,1,1,3,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00068,9,1,1,3,21.1282051282051,1,1,1,10,0,0,5,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19237,00068,9,1,1,3,21.1282051282051,1,1,1,15,7,25,0,0,0,00, ,0, ,24,00,840,0,00,1, , ,0,00, , , , , , , , , , ,7
2021,23,TACNA,01,TACNA,01,TACNA,19237,00068,9,1,1,3,21.1282051282051,1,1,1,16,1,5,0,0,0,00, ,0, ,5,00,300,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00072,10,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19237,00076,11,1,1,3,21.1282051282051,1,1,1,3,3,3,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19237,00076,11,1,1,3,21.1282051282051,1,1,1,7,50,260,0,0,0,00, ,96,1440,144,00,3600,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,70
2021,23,TACNA,01,TACNA,01,TACNA,19237,00076,11,1,1,3,21.1282051282051,1,1,1,10,2,0,0,0,0,00, ,0, ,1,00,84,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19237,00076,11,1,1,3,21.1282051282051,1,1,1,15,15,116,0,0,0,00, ,0, ,96,00,3360,0,00,5, , ,0,00, , , , , , , , , , ,30
2021,23,TACNA,01,TACNA,01,TACNA,19237,00076,11,1,1,3,21.1282051282051,1,1,1,16,3,15,0,0,0,00, ,0, ,12,00,360,0,00,2, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19237,00079,12,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19237,00093,13,1,1,3,21.1282051282051,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19238,00005,1,1,1,3,19.6190476190476,1,1,1,3,5,5,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19238,00005,1,1,1,3,19.6190476190476,1,1,1,15,4,0,0,0,0,00, ,0, ,2,00,40,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00009,2,1,1,3,19.6190476190476,1,1,1,1,2,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19238,00009,2,1,1,3,19.6190476190476,1,1,1,3,6,0,0,0,0,00, ,0, ,1,00,100,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19238,00009,2,1,1,3,19.6190476190476,1,1,1,15,5,20,0,0,0,00, ,0, ,10,00,200,0,00,8, , ,0,00, , , , , , , , , , ,7
2021,23,TACNA,01,TACNA,01,TACNA,19238,00009,2,1,1,3,19.6190476190476,1,1,1,16,1,2,0,0,0,00, ,0, ,1,00,25,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00010,3,1,1,3,19.6190476190476,1,1,1,3,5,0,0,0,0,00, ,0, ,1,00,100,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19238,00010,3,1,1,3,19.6190476190476,1,1,1,15,0,0,8,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19238,00010,3,1,1,3,19.6190476190476,1,1,1,16,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00045,4,1,1,3,19.6190476190476,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00045,4,1,1,3,19.6190476190476,1,1,1,7,10,58,0,0,0,00, ,0, ,15,00,225,0,00,35, , ,0,00, , , , , , , , , , ,18
2021,23,TACNA,01,TACNA,01,TACNA,19238,00045,4,1,1,3,19.6190476190476,1,1,1,15,8,10,0,0,0,00, ,0, ,6,00,120,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19238,00045,4,1,1,3,19.6190476190476,1,1,1,16,1,1,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00058,5,1,1,3,19.6190476190476,1,1,1,7,10,45,0,0,0,00, ,0, ,25,00,500,0,00,10, , ,0,00, , , , , , , , , , ,20
2021,23,TACNA,01,TACNA,01,TACNA,19238,00061,6,1,1,3,19.6190476190476,1,1,1,10,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00061,6,1,1,3,19.6190476190476,1,1,1,15,7,18,0,0,0,00, ,0, ,5,00,100,0,00,8, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19238,00061,6,1,1,3,19.6190476190476,1,1,1,16,1,2,0,0,0,00, ,0, ,1,00,25,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00076,7,1,1,3,19.6190476190476,1,1,1,1,3,0,0,0,0,00, ,3,8100,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19238,00076,7,1,1,3,19.6190476190476,1,1,1,2,3,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19238,00076,7,1,1,3,19.6190476190476,1,1,1,7,80,250,0,0,0,00, ,120,2040,50,00,1000,0,00,10, , ,0,00,0,1,0,0,0,0,0,0,0,0,150
2021,23,TACNA,01,TACNA,01,TACNA,19238,00076,7,1,1,3,19.6190476190476,1,1,1,15,0,0,3,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19238,00076,7,1,1,3,19.6190476190476,1,1,1,16,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19238,00095,8,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19238,00107,9,1,1,3,19.6190476190476,1,1,1,7,20,32,0,0,0,00, ,18,360,10,00,200,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,24
2021,23,TACNA,01,TACNA,01,TACNA,19238,00107,9,1,1,3,19.6190476190476,1,1,1,15,10,0,0,0,0,00, ,0, ,3,00,60,0,00,2, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19238,00107,9,1,1,3,19.6190476190476,1,1,1,16,2,1,0,0,0,00, ,0, ,1,00,25,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00115,10,1,1,3,19.6190476190476,1,1,1,2,6,2,0,0,0,00, ,0, ,1,00,500,0,00,0,0,00,0,00, , , , , , , , , , ,7
2021,23,TACNA,01,TACNA,01,TACNA,19238,00115,10,1,1,3,19.6190476190476,1,1,1,15,0,0,8,0,0,00, ,0, ,2,00,50,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19238,00131,11,1,1,3,19.6190476190476,1,1,1,1,6,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,23,TACNA,01,TACNA,01,TACNA,19238,00131,11,1,1,3,19.6190476190476,1,1,1,9,14,0,0,0,0,00, ,0, ,2,00,50,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19238,00131,11,1,1,3,19.6190476190476,1,1,1,10,0,0,5,0,0,00, ,0, ,0,00, ,0,00,3, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00131,11,1,1,3,19.6190476190476,1,1,1,15,5,0,0,0,0,00, ,0, ,1,00,25,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19238,00131,11,1,1,3,19.6190476190476,1,1,1,16,2,0,0,0,0,00, ,0, ,1,00,25,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19238,00134,12,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19238,00145,13,1,1,3,19.6190476190476,1,1,1,2,7,2,0,0,0,00, ,0, ,3,00,750,0,00,2,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19238,00145,13,1,1,3,19.6190476190476,1,1,1,3,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19238,00145,13,1,1,3,19.6190476190476,1,1,1,15,8,12,0,0,0,00, ,0, ,5,00,100,0,00,2, , ,0,00, , , , , , , , , , ,13
2021,23,TACNA,01,TACNA,01,TACNA,19238,00145,13,1,1,3,19.6190476190476,1,1,1,16,1,2,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19238,00150,14,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19240,00024,1,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19240,00028,2,1,1,3,19.6190476190476,1,1,1,2,6,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,23,TACNA,01,TACNA,01,TACNA,19240,00028,2,1,1,3,19.6190476190476,1,1,1,10,10,4,0,0,0,00, ,0, ,4,00,200,0,00,0, , ,0,00, , , , , , , , , , ,10
2021,23,TACNA,01,TACNA,01,TACNA,19240,00028,2,1,1,3,19.6190476190476,1,1,1,15,30,25,0,0,0,00, ,0, ,5,00,125,0,00,0, , ,0,00, , , , , , , , , , ,50
2021,23,TACNA,01,TACNA,01,TACNA,19240,00028,2,1,1,3,19.6190476190476,1,1,1,16,2,15,0,0,0,00, ,0, ,15,00,300,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19240,00063,3,1,1,3,19.6190476190476,1,1,1,1,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19240,00063,3,1,1,3,19.6190476190476,1,1,1,15,0,0,5,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19240,00063,3,1,1,3,19.6190476190476,1,1,1,16,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19240,00091,4,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19240,00092,5,1,1,3,19.6190476190476,1,1,1,2,15,5,0,0,0,00, ,19,3250,1,00,350,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,23,TACNA,01,TACNA,01,TACNA,19240,00092,5,1,1,3,19.6190476190476,1,1,1,7,300,255,0,0,0,00, ,180,2490,30,00,450,0,00,20, , ,10,00,1,0,0,0,0,0,0,0,0,0,315
2021,23,TACNA,01,TACNA,01,TACNA,19240,00092,5,1,1,3,19.6190476190476,1,1,1,9,0,0,20,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,20
2021,23,TACNA,01,TACNA,01,TACNA,19240,00092,5,1,1,3,19.6190476190476,1,1,1,15,20,15,0,0,0,00, ,0, ,10,00,300,0,00,0, , ,5,00, , , , , , , , , , ,20
2021,23,TACNA,01,TACNA,01,TACNA,19240,00092,5,1,1,3,19.6190476190476,1,1,1,16,15,20,0,0,0,00, ,0, ,8,00,200,0,00,0, , ,2,00, , , , , , , , , , ,25
2021,23,TACNA,01,TACNA,01,TACNA,19240,00098,6,1,1,3,19.6190476190476,1,1,1,1,7,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,9
2021,23,TACNA,01,TACNA,01,TACNA,19240,00098,6,1,1,3,19.6190476190476,1,1,1,15,0,0,12,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19240,00113,7,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19240,00133,8,1,1,3,19.6190476190476,1,1,1,2,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19240,00133,8,1,1,3,19.6190476190476,1,1,1,4,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19240,00133,8,1,1,3,19.6190476190476,1,1,1,7,150,216,0,0,0,00, ,120,1500,50,00,750,0,00,20, , ,20,00,1,0,0,0,0,0,0,0,0,0,156
2021,23,TACNA,01,TACNA,01,TACNA,19240,00133,8,1,1,3,19.6190476190476,1,1,1,15,20,28,0,0,0,00, ,15,485,15,00,525,0,00,0, , ,3,00,0,1,0,0,0,0,0,0,0,0,15
2021,23,TACNA,01,TACNA,01,TACNA,19240,00133,8,1,1,3,19.6190476190476,1,1,1,16,2,20,0,0,0,00, ,0, ,15,00,375,0,00,0, , ,5,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19240,00137,9,1,1,3,19.6190476190476,1,1,1,15,0,0,3,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,23,TACNA,01,TACNA,01,TACNA,19240,00137,9,1,1,3,19.6190476190476,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,23,TACNA,01,TACNA,01,TACNA,19240,00155,10,1,1,3,19.6190476190476,1,1,1,10,6,0,0,0,0,00, ,0, ,1,00,60,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,23,TACNA,01,TACNA,01,TACNA,19240,00155,10,1,1,3,19.6190476190476,1,1,1,14,0,0,12,0,0,00, ,0, ,1,00,18,0,00,0, , ,0,00, , , , , , , , , , ,11
2021,23,TACNA,01,TACNA,01,TACNA,19240,00156,11,1,1,3,19.6190476190476,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,23,TACNA,01,TACNA,01,TACNA,19240,00156,11,1,1,3,19.6190476190476,1,1,1,7,35,60,0,0,0,00, ,48,600,12,00,200,0,00,12, , ,12,00,1,0,0,0,0,0,0,0,0,0,11
2021,23,TACNA,01,TACNA,01,TACNA,19240,00167,12,1,1,3,19.6190476190476,1,1,1,1,3,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19240,00167,12,1,1,3,19.6190476190476,1,1,1,2,3,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,4
2021,23,TACNA,01,TACNA,01,TACNA,19240,00167,12,1,1,3,19.6190476190476,1,1,1,4,0,0,1,0,0,00, ,0, ,1,00,150,0,00,0,0,00,0,00, , , , , , , , , , ,0
2021,23,TACNA,01,TACNA,01,TACNA,19240,00167,12,1,1,3,19.6190476190476,1,1,1,15,0,0,12,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,12
2021,23,TACNA,01,TACNA,01,TACNA,19240,00181,13,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19240,00198,14,1,1,3,19.6190476190476,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00001,1,1,1,3,22.8888888888889,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,23,TACNA,01,TACNA,01,TACNA,19241,00002,2,1,1,3,22.8888888888889,1,1,1,7,5,38,0,0,0,00, ,5,80,10,00,200,0,00,6, , ,10,00,0,1,0,0,0,0,0,0,0,0,12
2021,23,TACNA,01,TACNA,01,TACNA,19241,00002,2,1,1,3,22.8888888888889,1,1,1,14,0,9,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,9
2021,23,TACNA,01,TACNA,01,TACNA,19241,00002,2,1,1,3,22.8888888888889,1,1,1,15,1,2,0,0,0,00, ,0, ,2,00,50,0,00,0, , ,0,00, , , , , , , , , , ,1
