ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P101A,P102_1,P102_2,P102_3,P1203,P1205,P1205_NOM,P1205_COD,P1205_TIPO,P1206_SUP_1,P1206_SUP_2,OMICAP1200_02
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00079,11,1,2,5,85.0867346938776,1, ,1,1,0,1,1,OLLUCO,2609,1,7,000, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00079,11,1,2,5,85.0867346938776,1, ,1,1,0,1,2,TARHUI,2947,1,0,830, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00079,11,1,2,5,85.0867346938776,1, ,1,1,0,1,3,HABA,2942,1,0,030, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00079,11,1,2,5,85.0867346938776,1, ,1,1,0,1,4,PASTO KING GRASS,1439,3,0,020, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00086,12,1,2,5,85.0867346938776,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,15000,000, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00101,14,1,2,5,85.0867346938776,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,0,500, 
2021,12,JUNÍN,02,CONCEPCION,07,HEROINAS TOLEDO,11673,00101,14,1,2,5,85.0867346938776,1, ,1,1,0,1,2,RYE GRASS,1476,3,2,250, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00002,1,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,500, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00002,1,1,2,5,91.6318681318681,1, ,1,1,0,1,2,ALFALFA,1401,3,0,500, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00003,2,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,1500,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00028,5,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,2,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00028,5,1,2,5,91.6318681318681,1, ,1,1,0,1,2,ALFALFA,1401,3,1,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00057,8,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,500, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00067,10,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,2,500, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00075,12,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,3300,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00075,12,1,2,5,91.6318681318681,1, ,1,1,0,1,2,ALFALFA,1401,3,825,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00089,14,1,2,5,91.6318681318681,1, ,1,1,0,1,1,RYE GRASS,1476,3,2000,000, 
2021,12,JUNÍN,02,CONCEPCION,01,CONCEPCION,11698,00089,14,1,2,5,91.6318681318681,1, ,1,1,0,1,2,CEBADA FORRAJERA,2703,1,1700,000, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00009,2,1,2,5,99.2678571428572,1, ,1,1,0,1,1,TRIGO,2113,1,0,500, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00009,2,1,2,5,99.2678571428572,1, ,1,1,0,1,2,AVENA FORRAJERA,2701,1,0,750, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00016,3,1,2,5,99.2678571428572,1, ,1,1,0,1,1,ARVEJA,2901,1,0,250, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00021,5,1,2,5,99.2678571428572,1, ,1,1,0,1,1,ALFALFA,1401,3,3,500, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00034,6,1,2,5,99.2678571428572,1, ,1,1,0,1,1,TARHUI,2947,1,0,250, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00044,8,1,2,5,99.2678571428572,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,0,250, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00060,9,1,2,5,99.2678571428572,1, ,1,1,0,1,1,ALFALFA,1401,3,4500,000, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00069,10,1,2,5,99.2678571428572,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,1,500, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00069,10,1,2,5,99.2678571428572,1, ,1,1,0,1,2,ALFALFA,1401,3,1,000, 
2021,12,JUNÍN,02,CONCEPCION,13,ORCOTUNA,11705,00080,11,1,2,5,99.2678571428572,1, ,1,1,0,1,1,ALFALFA,1401,3,0,500, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00005,1,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,2300,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00005,1,1,2,5,85.0867346938775,1, ,1,1,0,1,2,AVENA GRANO,2102,1,300,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00005,1,1,2,5,85.0867346938775,1, ,1,1,0,1,3,AVENA FORRAJERA,2701,1,180,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00022,4,1,2,5,85.0867346938775,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,3000,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00036,5,1,2,5,85.0867346938775,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,1500,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00043,6,1,2,5,85.0867346938775,1, ,1,1,0,1,1,CEBADA GRANO,2104,1,1800,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00043,6,1,2,5,85.0867346938775,1, ,1,1,0,1,2,ALFALFA,1401,3,1800,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00054,7,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ALFALFA,1401,3,1500,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00062,8,1,2,5,85.0867346938775,1, ,1,1,0,1,1,QUINUA,2111,1,6000,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00062,8,1,2,5,85.0867346938775,1, ,1,1,0,1,2,CEBADA FORRAJERA,2703,1,7500,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00062,8,1,2,5,85.0867346938775,1, ,1,1,0,1,3,ZANAHORIA,2344,1,5600,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00062,8,1,2,5,85.0867346938775,1, ,1,1,0,1,4,ALFALFA,1401,3,2500,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00062,8,1,2,5,85.0867346938775,1, ,1,1,0,1,5,TRIGO,2113,1,3300,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00066,9,1,2,5,85.0867346938775,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,2000,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00066,9,1,2,5,85.0867346938775,1, ,1,1,0,1,2,AVENA FORRAJERA,2701,1,400,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00080,11,1,2,5,85.0867346938775,1, ,1,0,0,1,1,CEBADA FORRAJERA,2703,1,250,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00091,13,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ALFALFA,1401,3,2877,000, 
2021,12,JUNÍN,02,CONCEPCION,08,MANZANARES,11714,00096,14,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ALFALFA,1401,3,700,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00007,1,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA GRANO,2102,1,48,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00021,3,1,2,5,85.0867346938775,1, ,1,1,0,1,1,PAPA COLOR,2613,1,700,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00021,3,1,2,5,85.0867346938775,1, ,1,1,0,1,2,MASHUA,2606,1,500,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00021,3,1,2,5,85.0867346938775,1, ,1,1,0,1,3,HABA,2942,1,300,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00021,3,1,2,5,85.0867346938775,1, ,1,1,0,1,4,AVENA GRANO,2102,1,1000,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00024,4,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA GRANO,2102,1,600,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00031,5,1,2,5,85.0867346938775,1, ,1,1,0,1,1,TARHUI,2947,1,150,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00031,5,1,2,5,85.0867346938775,1, ,1,1,0,1,2,RYE GRASS,1476,3,10,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00039,6,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA GRANO,2102,1,600,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00047,7,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA GRANO,2102,1,250,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00047,7,1,2,5,85.0867346938775,1, ,1,1,0,1,2,VICIA FORRAJERA,8888,1,600,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00049,8,1,2,5,85.0867346938775,1, ,1,1,0,1,1,PAPA COLOR,2613,1,900,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00049,8,1,2,5,85.0867346938775,1, ,1,1,0,1,2,CEBADA FORRAJERA,2703,1,700,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00049,8,1,2,5,85.0867346938775,1, ,1,1,0,1,3,RYE GRASS,1476,3,4800,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00058,9,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA GRANO,2102,1,60,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00058,9,1,2,5,85.0867346938775,1, ,1,1,0,1,2,RYE GRASS,1476,3,100,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00061,10,1,2,5,85.0867346938775,1, ,1,1,0,1,1,CEBADA GRANO,2104,1,650,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00071,11,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ARVEJA,2901,1,200,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00071,11,1,2,5,85.0867346938775,1, ,1,1,0,1,2,LENTEJA,2944,1,180,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00071,11,1,2,5,85.0867346938775,1, ,1,1,0,1,3,VICIA FORRAJERA,8888,1,1200,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00071,11,1,2,5,85.0867346938775,1, ,1,1,0,1,4,ALFALFA,1401,3,600,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00079,13,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,1,500, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00079,13,1,2,5,85.0867346938775,1, ,1,1,0,1,2,CEBADA GRANO,2104,1,1,500, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00079,13,1,2,5,85.0867346938775,1, ,1,1,0,1,3,PAPA BLANCA,2612,1,1,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00079,13,1,2,5,85.0867346938775,1, ,1,1,0,1,4,ALFALFA,1401,3,0,068, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,1,VICIA,2949,1,3600,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,2,CEBADA GRANO,2104,1,5400,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,3,ALFALFA,1401,3,1800,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,4,AVENA GRANO,2102,1,500,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,5,OLLUCO,2609,1,200,000, 
2021,12,JUNÍN,02,CONCEPCION,04,CHAMBARA,11721,00088,14,1,2,5,85.0867346938775,1, ,1,1,0,1,6,PAPA BLANCA,2612,1,200,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00014,1,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,0,160, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00024,2,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00024,2,1,2,5,85.0867346938775,1, ,1,1,0,1,2,AVENA FORRAJERA,2701,1,0,500, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00041,3,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,150, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00050,4,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,3,500, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00054,5,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,10400,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00068,6,1,2,5,85.0867346938775,1, ,1,0,0,1,1,RYE GRASS,1476,3,420,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00081,7,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,5300,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00081,7,1,2,5,85.0867346938775,1, ,1,1,0,1,2,AVENA FORRAJERA,2701,1,4500,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00093,8,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,15,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00096,9,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,575, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00111,10,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,1,770, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00113,11,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,6250,000, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00122,12,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,2,280, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00127,13,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,0,250, 
2021,12,JUNÍN,02,CONCEPCION,14,SAN JOSE DE QUERO,11728,00146,14,1,2,5,85.0867346938775,1, ,1,1,0,1,1,RYE GRASS,1476,3,0,320, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00011,1,1,2,5,85.0867346938775,1, ,1,1,0,1,1,TRIGO,2113,1,2700,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00017,2,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ALFALFA,1401,3,800,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00017,2,1,2,5,85.0867346938775,1, ,1,1,0,1,2,EUCALIPTO,1526,4,20,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00021,3,1,2,5,85.0867346938775,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,400,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00028,4,1,2,5,85.0867346938775,1, ,1,1,0,1,1,EUCALIPTO,1526,4,30,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00036,5,1,2,5,85.0867346938775,1, ,1,1,0,1,1,GUINDO,1135,2,30,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00036,5,1,2,5,85.0867346938775,1, ,1,1,0,1,2,QUEUÑA,1547,4,10,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00042,6,1,2,5,85.0867346938775,1, ,1,1,0,1,1,TRIGO,2113,1,800,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00042,6,1,2,5,85.0867346938775,1, ,1,1,0,1,2,CEBADA GRANO,2104,1,1200,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00059,8,1,2,5,85.0867346938775,1, ,1,1,0,1,1,TRIGO,2113,1,600,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00070,11,1,2,5,85.0867346938775,1, ,1,1,0,1,1,EUCALIPTO,1526,4,20,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00071,12,1,2,5,85.0867346938775,1, ,1,0,0,1,1,CEBADA FORRAJERA,2703,1,100,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00076,13,1,2,5,85.0867346938775,1, ,1,1,0,1,1,ALFALFA,1401,3,400,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00076,13,1,2,5,85.0867346938775,1, ,1,1,0,1,2,GUINDO,1135,2,80,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00087,14,1,2,5,85.0867346938775,1, ,0,0,1,1,1,PENCA MAGUEY,2825,1,80,000, 
2021,12,JUNÍN,09,CHUPACA,02,AHUAC,11756,00087,14,1,2,5,85.0867346938775,1, ,0,0,1,1,2,CIPRES,1521,4,20,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00009,1,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,30,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00009,1,1,2,5,85.0867346938776,1, ,1,1,0,1,2,EUCALIPTO,1526,4,10,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00016,2,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,0,188, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00016,2,1,2,5,85.0867346938776,1, ,1,1,0,1,2,AVENA FORRAJERA,2701,1,1,750, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00016,2,1,2,5,85.0867346938776,1, ,1,1,0,1,3,CEBADA FORRAJERA,2703,1,0,750, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00023,3,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,1,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00031,4,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,0,500, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00036,5,1,2,5,85.0867346938776,1, ,1,1,0,1,1,HABA,2942,1,3,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00036,5,1,2,5,85.0867346938776,1, ,1,1,0,1,2,MAIZ CHOCLO,2109,1,7,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00036,5,1,2,5,85.0867346938776,1, ,1,1,0,1,3,ALFALFA,1401,3,0,250, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00044,6,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,0,500, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00044,6,1,2,5,85.0867346938776,1, ,1,1,0,1,2,AVENA GRANO,2102,1,0,500, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00053,7,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,300,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00053,7,1,2,5,85.0867346938776,1, ,1,1,0,1,2,EUCALIPTO,1526,4,50,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00053,7,1,2,5,85.0867346938776,1, ,1,1,0,1,3,NISPERO,1157,2,50,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00080,11,1,2,5,85.0867346938776,1, ,1,1,0,1,1,ALFALFA,1401,3,25,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00080,11,1,2,5,85.0867346938776,1, ,1,1,0,1,2,CEBADA FORRAJERA,2703,1,200,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11777,00080,11,1,2,5,85.0867346938776,1, ,1,1,0,1,3,TUNA FRUTA,1186,2,10,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00012,2,1,2,5,91.6318681318681,1, ,1,0,0,1,1,CEBADA GRANO,2104,1,4,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00021,3,1,2,5,91.6318681318681,1, ,1,0,0,1,1,ZANAHORIA,2344,1,1400,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00021,3,1,2,5,91.6318681318681,1, ,1,0,0,1,2,ALFALFA,1401,3,1270,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00029,5,1,2,5,91.6318681318681,1, ,1,1,0,1,1,AVENA FORRAJERA,2701,1,2200,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00038,6,1,2,5,91.6318681318681,1, ,1,1,0,1,1,ALFALFA,1401,3,1000,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00046,7,1,2,5,91.6318681318681,1, ,1,1,0,1,1,ALFALFA,1401,3,0,250, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00059,9,1,2,5,91.6318681318681,1, ,1,1,0,1,1,ALFALFA,1401,3,700,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,1,PAPA BLANCA,2612,1,10,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,2,ACELGA,2301,1,3,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,3,ROMERO,1310,3,2,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,4,RUDA,2339,1,6,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,5,CEDRON,2813,1,1,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11779,00073,10,1,2,5,91.6318681318681,1, ,1,1,0,1,6,DAMASCO,1130,2,3,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00008,2,1,2,5,148.901785714286,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,5000,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00016,4,1,2,5,148.901785714286,1, ,1,0,0,1,1,CEBOLLA CHINA,2316,1,3,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00016,4,1,2,5,148.901785714286,1, ,1,0,0,1,2,ESPINACA,2322,1,3,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00016,4,1,2,5,148.901785714286,1, ,1,0,0,1,3,LECHUGA,2326,1,4,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00027,5,1,2,5,148.901785714286,1, ,1,1,0,1,1,HABA,2942,1,0,330, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00027,5,1,2,5,148.901785714286,1, ,1,1,0,1,2,ZANAHORIA,2344,1,0,330, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00027,5,1,2,5,148.901785714286,1, ,1,1,0,1,3,MAIZ CHOCLO,2109,1,1,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00027,5,1,2,5,148.901785714286,1, ,1,1,0,1,4,CEBADA FORRAJERA,2703,1,0,330, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00035,6,1,2,5,148.901785714286,1, ,1,1,0,1,1,CEBADA FORRAJERA,2703,1,4300,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00035,6,1,2,5,148.901785714286,1, ,1,1,0,1,2,ZANAHORIA,2344,1,3300,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00035,6,1,2,5,148.901785714286,1, ,1,1,0,1,3,MAIZ AMILACEO,2108,1,2300,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00035,6,1,2,5,148.901785714286,1, ,1,1,0,1,4,ALFALFA,1401,3,1800,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00035,6,1,2,5,148.901785714286,1, ,1,1,0,1,5,AVENA FORRAJERA,2701,1,2080,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00046,9,1,2,5,148.901785714286,1, ,1,1,0,1,1,CEBADA GRANO,2104,1,1700,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11780,00064,12,1,2,5,148.901785714286,1, ,1,0,0,1,1,MAIZ CHOCLO,2109,1,3300,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,00010,2,1,2,5,91.6318681318681,1, ,1,1,0,1,1,HABA,2942,1,1,000, 
2021,12,JUNÍN,09,CHUPACA,01,CHUPACA,11787,00010,2,1,2,5,91.6318681318681,1, ,1,1,0,1,2,APIO,2306,1,2,750, 
