ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P105_N,P204_NOM,P204_COD,P204_TIPO,P218A,P218B,P218C_NRO,P218C_PROD_CORTE_ENT,P218C_PROD_CORTE_DEC
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00065,11,1,2,5,13.9795918367347,1,1,0,2,ALFALFA,1401,3,2,4,1,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00065,11,1,2,5,13.9795918367347,1,1,0,2,ALFALFA,1401,3,2,4,2,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00075,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,350,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00075,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,350,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00075,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,350,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00080,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,2,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00080,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,4,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00080,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,3,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00080,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,1,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,800,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,1000,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,500,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,1,1500,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,2,750,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12653,00088,14,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,3,700,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00007,2,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,2,1,600,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00007,2,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,2,2,450,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00013,3,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,1,180,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00013,3,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,2,160,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00013,3,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,3,150,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00015,4,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,1,900,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00015,4,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,2,700,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00015,4,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,3,3,650,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00026,6,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,110,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00026,6,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,100,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00026,6,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,90,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00036,7,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,2,1,150,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00036,7,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,2,2,120,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00053,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,360,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00053,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,320,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00053,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,400,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00060,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,2,1,10,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00060,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,2,2,10,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00060,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,1,60,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00060,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,2,45,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00060,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,3,40,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00063,10,1,2,5,13.9795918367347,1,1,1,5,ALFALFA,1401,3,2,3,3,250,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00063,10,1,2,5,13.9795918367347,1,1,1,5,ALFALFA,1401,3,2,3,1,300,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00063,10,1,2,5,13.9795918367347,1,1,1,5,ALFALFA,1401,3,2,3,2,270,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00072,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,190,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00072,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,225,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00072,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,200,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00081,12,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,1,900,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00081,12,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,2,800,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00081,12,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,3,3,750,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00087,13,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,2,2,36,000
2021,11,ICA,02,CHINCHA,09,SAN PEDRO DE HUACARPANA,12654,00087,13,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,2,1,44,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00014,1,1,2,5,13.9795918367347,1,1,0,1,PASTO NATURAL MANEJADO,1487,3,2,1,1,100000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00028,2,1,2,5,13.9795918367347,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,2,2,80,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00028,2,1,2,5,13.9795918367347,1,1,1,1,PASTO NATURAL MANEJADO,1487,3,2,2,1,100,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00039,3,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,1800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00039,3,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,1800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00039,3,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,1800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00057,5,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,4,7000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00057,5,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,3,7000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00057,5,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,5,7000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00057,5,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,1,7000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00057,5,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,2,7000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,2,10,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,3,10,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,4,5,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00122,11,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,1,15,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,1,10000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,3,10000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,4,10000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00127,12,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,2,10000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,4,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,2,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,5,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,1,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12656,00146,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,5,3,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00063,5,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,2,7800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00063,5,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,4,7700,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00063,5,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,3,7800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00063,5,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,1,8000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00069,6,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,4,4,1500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00069,6,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,4,1,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00069,6,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,4,3,1700,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00069,6,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,4,2,1900,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00107,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,12400,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00107,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,12800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00107,8,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,12500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,2,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,3,1800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,4,1600,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,1,2000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,1,2100,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,3,1900,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,4,1700,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,2,1900,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,4,3,1750,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,4,1,1900,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,4,2,1850,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,3,ALFALFA,1401,3,2,4,4,1600,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,4,2,7800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,4,1,8100,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,4,4,7700,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00109,9,1,2,5,13.9795918367347,1,1,1,4,ALFALFA,1401,3,2,4,3,7800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00112,10,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,3,1,5400,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00112,10,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,3,2,5200,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00112,10,1,2,5,13.9795918367347,1,1,0,1,ALFALFA,1401,3,2,3,3,5000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00137,12,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,3,1500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00137,12,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,1,1600,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00137,12,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,4,1350,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00137,12,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,2,1500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,1,8000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,2,7700,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,3,7500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,4,4,7500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,2,3800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,3,3800,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,1,4000,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00140,13,1,2,5,13.9795918367347,1,1,1,2,ALFALFA,1401,3,2,4,4,3600,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00154,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,1,2500,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00154,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,2,2300,000
2021,11,ICA,02,CHINCHA,08,SAN JUAN DE YANAC,12657,00154,14,1,2,5,13.9795918367347,1,1,1,1,ALFALFA,1401,3,2,3,3,2300,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00007,1,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,1,4,3,1000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00007,1,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,1,4,1,1250,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00007,1,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,1,4,4,1000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00007,1,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,1,4,2,1250,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00084,7,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,2,4,2,750,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00084,7,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,2,4,3,600,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00084,7,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,2,4,1,750,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00084,7,1,1,2,30.7721893491124,1,1,1,1,ALFALFA,1401,3,2,4,4,600,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00089,9,1,1,2,30.7721893491124,1,1,0,1,ALFALFA,1401,3,1,4,4,600,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00089,9,1,1,2,30.7721893491124,1,1,0,1,ALFALFA,1401,3,1,4,1,750,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00089,9,1,1,2,30.7721893491124,1,1,0,1,ALFALFA,1401,3,1,4,3,600,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12700,00089,9,1,1,2,30.7721893491124,1,1,0,1,ALFALFA,1401,3,1,4,2,750,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00013,1,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,1,35000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00013,1,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,4,20000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00013,1,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,3,25000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00013,1,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,2,30000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,3,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,6,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,4,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,1,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,5,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00046,4,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,6,2,5000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00058,5,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,1,60000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00058,5,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,2,55000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00058,5,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,3,50000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00058,5,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,4,4,48000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,4,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,2,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,5,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,8,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,7,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,3,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,1,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,1,ALFALFA,1401,3,1,8,6,18000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,2,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,8,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,7,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,3,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,5,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,1,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,6,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,2,ALFALFA,1401,3,1,8,4,8000,000
2021,11,ICA,05,PISCO,07,SAN CLEMENTE,12703,00067,6,1,1,2,28.5741758241758,1,1,1,3,ALFALFA,1401,3,1,8,6,40000,000
