ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A_400C,P411B_400C,P419_N,P419_NOM,P419_COD,P420_CANT_ENT,P420_CANT_DEC,P420_UM,P420_UM_COD,P420_EQUIV,P421_1_CANT_ENT,P421_1_CANT_DEC,P421_1_PREC_ENT,P421_1_PREC_DEC,P421_1_VAL,P421_1_PRE_KG,P421_2_CANT_ENT,P421_2_CANT_DEC,P421_3_CANT_ENT,P421_3_CANT_DEC,OMICAP400_04
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00043,5,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,18,00,KILOGRAMO,12,1,0,00, , , , ,18,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00050,6,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,21,00,UNIDAD,24,1,12,00,7,00,84,7,9,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18041,00092,11,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,35,00,KILOGRAMO,12,1,25,00,10,00,250,10,10,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00015,3,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00028,5,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00056,8,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,15,00,KILOGRAMO,12,1,0,00, , , , ,15,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00061,9,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,75,00,UNIDAD,24,.4,50,00,3,50,175,8.75,25,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00095,12,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18050,00112,14,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00, , , , ,6,00,2,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00175,10,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18099,00175,10,1,2,6,170.00873015873,1,1,1,1,1,2,QUESO,4208,75,00,KILOGRAMO,12,1,35,00,10,00,350,10,40,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00016,2,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00016,2,1,2,6,170.00873015873,1,1,1,1,1,2,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,29,00,1,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00041,4,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00046,5,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00076,9,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,9,00,KILOGRAMO,12,1,0,00, , , , ,6,50,2,50, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18103,00111,12,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00, , , , ,25,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00007,1,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00044,5,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,100,00,UNIDAD,24,.2,0,00, , , , ,100,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00049,6,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,100,00,UNIDAD,24,.5,50,00,5,00,250,10,50,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18123,00126,13,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,50,00,UNIDAD,24,.4,0,00, , , , ,50,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00006,1,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,50,00,UNIDAD,24,.5,0,00, , , , ,50,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00064,6,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,25,00,UNIDAD,24,.4,10,00,5,00,50,12.5,15,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00084,8,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,30,00,UNIDAD,24,.5,0,00, , , , ,30,00,0,00, 
2021,21,PUNO,05,EL COLLAO,01,ILAVE,18126,00169,14,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,21,PUNO,05,EL COLLAO,05,CONDURIRI,18166,00063,7,1,2,6,170.00873015873,1,0,1,6, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00052,5,1,2,6,183.086324786325,1,1,1,"2,6", ,1,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00, , , , ,25,00,0,00, 
2021,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00074,7,1,2,6,183.086324786325,1,1,1,"5,6", ,1,CHARQUI,4211,45,00,KILOGRAMO,12,1,0,00, , , , ,45,00,0,00, 
2021,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00095,9,1,2,6,183.086324786325,1,1,1,"5,6", ,1,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00115,11,1,2,6,183.086324786325,1,1,1,6, ,1,CHARQUI,4211,88,00,KILOGRAMO,12,1,0,00, , , , ,88,00,0,00, 
2021,21,PUNO,05,EL COLLAO,04,SANTA ROSA,18176,00125,12,1,2,6,183.086324786325,1,1,1,6, ,1,CHARQUI,4211,45,00,KILOGRAMO,12,1,0,00, , , , ,45,00,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18220,00021,3,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18220,00068,10,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,11,60,KILOGRAMO,12,1,0,00, , , , ,11,60,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18220,00076,11,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,18,00,KILOGRAMO,12,1,0,00, , , , ,18,00,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18232,00007,1,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,72,00,UNIDAD,24,1,0,00, , , , ,72,00,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18232,00130,7,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,21,PUNO,04,CHUCUITO,01,JULI,18232,00223,12,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00010,2,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,21,00,UNIDAD,24,.5,0,00, , , , ,21,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00028,4,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,48,00,UNIDAD,24,.4,0,00, , , , ,38,00,10,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00033,5,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,60,00,UNIDAD,24,.4,0,00, , , , ,45,00,15,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00041,6,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,54,00,UNIDAD,24,1,40,00,12,00,480,12,14,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00056,8,1,2,6,183.086324786325,1,1,1,1,1,2,QUESO,4208,40,00,UNIDAD,24,.4,0,00, , , , ,40,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00056,8,1,2,6,183.086324786325,1,1,1,2, ,1,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00075,10,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,60,00,UNIDAD,24,.8,0,00, , , , ,35,00,25,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00087,11,1,2,6,183.086324786325,1,1,1,2, ,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00087,11,1,2,6,183.086324786325,1,1,1,1,1,2,QUESO,4208,10,00,UNIDAD,24,.5,0,00, , , , ,10,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00092,12,1,2,6,183.086324786325,1,1,1,2, ,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00092,12,1,2,6,183.086324786325,1,1,1,1,1,2,QUESO,4208,20,00,UNIDAD,24,.4,0,00, , , , ,10,00,10,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00098,13,1,2,6,183.086324786325,1,1,1,1,1,1,QUESO,4208,24,00,UNIDAD,24,.4,0,00, , , , ,24,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18253,00104,14,1,2,6,183.086324786325,1,1,1,2, ,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18274,00112,13,1,2,6,170.00873015873,1,1,1,1,1,2,QUESO,4208,35,00,UNIDAD,24,1,0,00, , , , ,35,00,0,00, 
2021,21,PUNO,04,CHUCUITO,06,POMATA,18274,00112,13,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00010,1,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,120,00,UNIDAD,24,.5,0,00, , , , ,120,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00046,5,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,20,00,UNIDAD,24,.5,5,00,5,00,25,10,15,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00069,7,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,35,00,UNIDAD,24,.2,0,00, , , , ,35,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00080,8,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,40,00,UNIDAD,24,.5,0,00, , , , ,30,00,10,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00119,11,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,40,00,UNIDAD,24,.5,0,00, , , , ,40,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18302,00133,13,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,25,00,UNIDAD,24,1,0,00, , , , ,25,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18319,00052,4,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,24,00,KILOGRAMO,12,1,0,00, , , , ,24,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18319,00083,8,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00068,5,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00070,6,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,20,00,MOLDE,41,.6,0,00, , , , ,20,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00070,6,1,2,6,170.00873015873,1,1,1,2, ,2,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00091,8,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00097,10,1,2,6,170.00873015873,1,1,1,1,1,2,QUESO,4208,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00097,10,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,8,00,KILOGRAMO,12,1,0,00, , , , ,8,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00119,12,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,40,00,KILOGRAMO,12,1,0,00, , , , ,40,00,0,00, 
2021,21,PUNO,04,CHUCUITO,07,ZEPITA,18326,00125,13,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,10,00,MOLDE,41,.5,0,00, , , , ,10,00,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00004,1,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,4,00,KILOGRAMO,12,1,0,00, , , , ,4,00,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00022,3,1,2,6,170.00873015873,1,1,1,5, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00049,6,1,2,6,170.00873015873,1,1,1,"2,5", ,1,CHARQUI,4211,16,00,KILOGRAMO,12,1,0,00, , , , ,16,00,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00064,8,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,3,00,KILOGRAMO,12,1,0,00, , , , ,3,00,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00072,9,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,6,50,KILOGRAMO,12,1,0,00, , , , ,6,50,0,00, 
2021,21,PUNO,04,CHUCUITO,04,KELLUYO,18372,00090,12,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,9,00,KILOGRAMO,12,1,0,00, , , , ,9,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00006,1,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,35,00,KILOGRAMO,12,1,0,00, , , , ,18,00,17,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00027,2,1,2,6,170.00873015873,1,1,1,"2,6", ,1,CHARQUI,4211,82,00,KILOGRAMO,12,1,0,00, , , , ,82,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00060,5,1,2,6,170.00873015873,1,1,1,"5,6", ,1,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00096,8,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00138,10,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00142,11,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00144,12,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,50,00,KILOGRAMO,12,1,0,00, , , , ,50,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18375,00166,14,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00006,1,1,2,6,170.00873015873,1,1,1,"2,5", ,1,CHARQUI,4211,39,00,KILOGRAMO,12,1,0,00, , , , ,20,00,19,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00021,2,1,2,6,170.00873015873,1,1,1,1,1,2,QUESO,4208,38,00,MOLDE,41,1,30,00,10,00,300,10,8,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00021,2,1,2,6,170.00873015873,1,1,1,5, ,1,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00074,8,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00, , , , ,14,00,6,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00092,9,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,10,00,KILOGRAMO,12,1,0,00, , , , ,10,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00111,11,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00115,12,1,2,6,170.00873015873,1,1,1,6, ,1,CHARQUI,4211,12,00,KILOGRAMO,12,1,0,00, , , , ,12,00,0,00, 
2021,21,PUNO,04,CHUCUITO,05,PISACOMA,18377,00128,13,1,2,6,170.00873015873,1,1,1,"5,6", ,1,CHARQUI,4211,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,00005,1,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,24,00,UNIDAD,24,.5,0,00, , , , ,24,00,0,00, 
2021,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,00014,3,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,36,00,UNIDAD,24,.5,0,00, , , , ,36,00,0,00, 
2021,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,00032,6,1,2,6,170.00873015873,1,1,1,1,1,1,QUESO,4208,40,00,UNIDAD,24,.5,0,00, , , , ,30,00,10,00, 
2021,21,PUNO,13,YUNGUYO,01,YUNGUYO,18447,00079,14,1,2,6,170.00873015873,1,1,1,2, ,1,CHARQUI,4211,6,00,KILOGRAMO,12,1,0,00, , , , ,6,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,12,QUICACHA,18515,00044,5,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,5,00,15,00,75,15,15,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,12,QUICACHA,18515,00044,5,1,2,6,44.8214285714286,1,1,1,3, ,2,CHARQUI,4211,7,00,KILOGRAMO,12,1,0,00, , , , ,7,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,12,QUICACHA,18515,00083,11,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,100,00,KILOGRAMO,12,1,50,00,15,00,750,15,50,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,12,QUICACHA,18515,00099,13,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,20,00,KILOGRAMO,12,1,0,00, , , , ,20,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00007,1,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,93,00,KILOGRAMO,12,1,0,00, , , , ,40,00,53,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00020,2,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,36,00,KILOGRAMO,12,1,0,00, , , , ,20,00,16,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00041,3,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,72,50,KILOGRAMO,12,1,35,00,12,00,420,12,25,00,12,50, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00049,5,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,310,00,KILOGRAMO,12,1,0,00, , , , ,200,00,110,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00050,6,1,2,6,44.8214285714286,1,1,1,3, ,2,CHARQUI,4211,25,00,KILOGRAMO,12,1,0,00, , , , ,18,00,7,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00050,6,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,212,50,KILOGRAMO,12,1,150,00,12,00,1800,12,48,00,14,50, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00082,8,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,125,00,KILOGRAMO,12,1,85,00,12,00,1020,12,35,00,5,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00087,9,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,437,50,KILOGRAMO,12,1,400,00,12,00,4800,12,22,50,15,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00101,10,1,2,6,44.8214285714286,1,1,1,1, ,2,CHARQUI,4211,35,00,KILOGRAMO,12,1,0,00, , , , ,25,00,10,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00101,10,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,670,00,KILOGRAMO,12,1,600,00,12,00,7200,12,45,00,25,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00109,11,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,337,50,KILOGRAMO,12,1,300,00,12,00,3600,12,30,50,7,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00127,13,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,187,50,KILOGRAMO,12,1,100,00,12,00,1200,12,50,50,37,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18519,00137,14,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,56,00,KILOGRAMO,12,1,0,00, , , , ,36,00,20,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18520,00007,1,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,700,00,KILOGRAMO,12,1,350,00,12,00,4200,12,350,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18520,00066,7,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,200,00,KILOGRAMO,12,1,0,00, , , , ,200,00,0,00, 
2021,04,AREQUIPA,03,CARAVELI,06,CAHUACHO,18520,00111,11,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,5,00,KILOGRAMO,12,1,0,00, , , , ,5,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18530,00006,1,1,2,6,44.8214285714286,1,1,1,"5,6", ,1,CHARQUI,4211,36,00,KILOGRAMO,12,1,0,00, , , , ,36,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18530,00015,2,1,2,6,44.8214285714286,1,1,1,"5,6", ,1,CHARQUI,4211,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18530,00026,3,1,2,6,44.8214285714286,1,1,1,"5,6", ,1,CHARQUI,4211,45,00,KILOGRAMO,12,1,0,00, , , , ,45,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00008,1,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,30,00,KILOGRAMO,12,1,0,00, , , , ,30,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00021,3,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,18,75,KILOGRAMO,12,1,0,00, , , , ,13,75,5,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00070,8,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,60,00,UNIDAD,24,.6,0,00, , , , ,50,00,10,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00082,9,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,237,50,KILOGRAMO,12,1,50,00,12,00,600,12,87,50,100,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00089,10,1,2,6,44.8214285714286,1,1,1,1, ,2,CHARQUI,4211,100,00,KILOGRAMO,12,1,0,00, , , , ,100,00,0,00, 
2021,04,AREQUIPA,08,LA UNION,04,HUAYNACOTAS,18532,00089,10,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,250,00,KILOGRAMO,12,1,0,00, , , , ,200,00,50,00, 
2021,04,AREQUIPA,08,LA UNION,06,PUYCA,18540,00021,3,1,2,6,44.8214285714286,1,1,1,1, ,2,CHARQUI,4211,70,00,KILOGRAMO,12,1,40,00,25,00,1000,25,20,00,10,00, 
2021,04,AREQUIPA,08,LA UNION,06,PUYCA,18540,00021,3,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,90,00,KILOGRAMO,12,1,0,00, , , , ,50,00,40,00, 
2021,04,AREQUIPA,08,LA UNION,06,PUYCA,18540,00034,5,1,2,6,44.8214285714286,1,1,1,1,1,1,QUESO,4208,120,00,UNIDAD,24,1,20,00,13,00,260,13,50,00,50,00, 
